date,AdrActCnt,BlkCnt,BlkSizeByte,BlkSizeMeanByte,CapMVRVCur,CapMrktCurUSD,CapRealUSD,DiffMean,FeeMeanNtv,FeeMeanUSD,FeeMedNtv,FeeMedUSD,FeeTotNtv,FeeTotUSD,IssContNtv,IssContPctAnn,IssContUSD,IssTotNtv,IssTotUSD,NVTAdj,NVTAdj90,PriceBTC,PriceUSD,ROI1yr,ROI30d,SplyCur,TxCnt,TxTfr,TxTfrValAdjNtv,TxTfrValAdjUSD,TxTfrValMeanNtv,TxTfrValMeanUSD,TxTfrValMedNtv,TxTfrValMedUSD,TxTfrValNtv,TxTfrValUSD,VtyDayRet180d,VtyDayRet30d,VtyDayRet60d
8/3/2017,592805,138,119903326,868864.6812,2.44146363,44350746569,18165638836,8.60222E+11,0.000582381,1.566689056,0.00030345,0.816324704,123.6720467,332695.8212,1725,3.819063037,4640501.284,1725,4640501.284,20.86907818,35.15257445,1,2690.145672,389.0562758,7.492225763,16486373.59,212356,527194,789990.504,2125189535,2.620599625,7049.794739,0.018274685,49.16156476,1381564.399,3716609488,0.044831725,0.065392687,0.05604062
8/2/2017,599118,152,133860392,880660.4737,2.49764119,44960052243,18001005301,8.60222E+11,0.000622774,1.698546911,0.000294,0.80185242,133.669085,364567.6163,1900,4.206944395,5182039.446,1900,5182039.446,15.22194542,34.29565147,1,2727.389182,410.3421757,5.553610309,16484648.59,214635,538457,1082952.811,2953633783,4.084939669,11141.22026,0.01607039,43.83020784,2199564.359,5999068038,0.044808957,0.065356508,0.056113986
8/1/2017,473639,149,107678019,722671.2685,2.64251828,47183702229,17855582125,8.60222E+11,0.000563482,1.613029393,0.00024393,0.698276772,74.0234785,211900.4453,1862.5,4.124387969,5331613.529,1862.5,5331613.529,20.33301371,35.42246609,1,2862.611291,349.7393799,9.040822038,16482748.59,131368,333724,810639.7227,2320546423,6.944422354,19879.18184,0.014681695,42.02798588,2317520.406,6634160080,0.044639211,0.065028484,0.055864973
7/31/2017,692282,145,134382575,926776.3793,2.58129132,45312293229,17554118336,8.60222E+11,0.000856944,2.35606795,0.00049613,1.364052146,189.3571516,520615.6228,1812.5,4.014119728,4983259.456,1812.5,4983259.456,19.09780463,37.60535528,1,2749.384528,357.3086621,19.49817883,16480886.09,220968,531794,862972.8082,2372644087,4.432586957,12186.886,0.02374303,65.27871932,2357223.148,6480912853,0.044576262,0.064812824,0.0558931
7/30/2017,583526,147,119264605,811323.8435,2.60880909,44599801341,17095847110,8.60222E+11,0.000745576,2.017864147,0.00037404,1.012320844,144.5939849,391336.5012,1837.5,4.069934491,4973103.282,1837.5,4973103.282,22.69976063,36.6475477,1,2706.450765,318.0494643,12.01779754,16479073.59,193936,462970,725958.0337,1964769676,16.99481661,45995.63441,0.0388059,105.0262578,7868090.244,21294598864,0.044697701,0.065154666,0.056341039
7/29/2017,634637,157,136782826,871228.1911,2.74719359,46034653936,16756974876,8.60222E+11,0.00074572,2.083416699,0.00034126,0.953423615,154.9583188,432927.7398,1962.5,4.347285527,5482898.214,1962.5,5482898.214,35.99739598,36.70460718,1,2793.833485,312.3492813,7.732909925,16477236.09,207797,505815,457734.1123,1278832890,7.604619115,21246.03952,0.01816,50.73601609,3846530.418,10746565481,0.044608042,0.064876795,0.056629655
7/28/2017,683771,150,137528696,916857.9733,2.66924759,43909034996,16449967104,8.60222E+11,0.000759308,2.023666959,0.00037418,0.997244909,189.1526509,504119.7234,1875,4.153952261,4997151.65,1875,4997151.65,23.95878598,38.05810773,1,2665.147546,325.5577387,9.315086789,16475273.59,249112,613135,687650.6016,1832690314,5.755099166,15338.18842,0.02432063,64.81806737,3528652.727,9404380158,0.044514066,0.064369152,0.05641895
7/27/2017,686889,154,142987957,928493.2273,2.57674945,41551259281,16125455791,8.3816E+11,0.00073886,1.863644542,0.00037337,0.941760353,166.6040416,420229.4804,1925,4.265209732,4855474.944,1925,4855474.944,28.12474239,36.75444994,1,2522.324646,305.8022304,5.898887492,16473398.59,225488,557213,585726.2037,1477391640,3.250804159,8199.58345,0.0194935,49.16893549,1811390.338,4568914493,0.044361745,0.064037983,0.057016522
7/26/2017,652653,147,141513340,962675.7823,2.62746861,42145444166,16040322618,8.04525E+11,0.000699226,1.789105777,0.00040875,1.045865763,165.292234,422932.0818,1837.5,4.071812374,4701598.386,1837.5,4701598.386,31.54262213,35.09045703,1,2558.692999,285.2341436,4.176347977,16471473.59,236393,558297,522197.347,1336142696,5.392897782,13798.7698,0.02011978,51.48034023,3010838.653,7703811782,0.044336782,0.064217073,0.058796111
7/25/2017,702031,148,138380020,935000.1351,2.8336348,45376474744,16013522554,8.04525E+11,0.000699142,1.92624791,0.00043502,1.198549496,169.4440701,466845.4435,1850,4.099969156,5097045.12,1850,5097045.12,31.21344751,35.80517597,1,2755.159524,290.4094599,2.641503877,16469636.09,242360,630973,527645.5312,1453747611,10.9602092,30197.12476,0.019454,53.59887338,6915596.079,19053570402,0.043950972,0.062865798,0.058006955
7/24/2017,681339,178,159560257,896405.9382,2.8699329,45339831031,15798219898,8.04525E+11,0.000693095,1.90825877,0.0003895,1.072388485,169.0853072,465533.0846,2225,4.931597941,6125967.599,2225,6125967.599,33.72638804,38.8735539,1,2753.243865,316.8800941,8.627690491,16467786.09,243957,592340,488276.0074,1344342922,3.087261058,8499.982567,0.017143545,47.20036009,1828708.215,5034879674,0.043949445,0.063514432,0.058273891
7/23/2017,536910,172,118571600,689369.7674,2.96446321,46593488272,15717344052,8.04525E+11,0.000688227,1.947514209,0.00040844,1.155784746,126.0281971,356628.8019,2150,4.766008249,6083971.218,2150,6083971.218,48.84051706,39.03243645,1,2829.754055,318.5027056,2.519509813,16465561.09,183120,444604,337129.1314,953992526.7,2.683547867,7593.780457,0.014457635,40.91155127,1193116.116,3376225166,0.043984171,0.063291301,0.058743901
7/22/2017,633583,160,146557402,915983.7625,2.80887738,43893754215,15626796154,8.04525E+11,0.000777827,2.073794488,0.00048199,1.285052683,167.154944,445658.4354,2000,4.434075028,5332279.437,2000,5332279.437,46.14841646,40.39707366,1,2666.139718,335.774648,5.824597011,16463411.09,214900,524668,356749.2095,951143237,2.504285018,6676.773753,0.01785,47.59059397,1313918.212,3503089532,0.043808129,0.062428914,0.059181816
7/21/2017,744868,154,150384146,976520.4286,2.98452035,46485344652,15575482562,8.04525E+11,0.00091429,2.581862969,0.00049579,1.400060353,246.5548831,696245.8231,1925,4.268315736,5436003.508,1925,5436003.508,34.40674583,38.22666153,1,2823.897926,299.8489943,1.224605483,16461411.09,269668,670174,478435.5712,1351053217,2.424783352,6847.340679,0.01767115,49.90152384,1625026.758,4588909692,0.043554298,0.061842623,0.058643753
7/20/2017,660126,162,151005190,932130.8025,2.41759912,37150133862,15366540118,8.04525E+11,0.001008779,2.276879698,0.00049548,1.118330683,232.7807661,525401.3747,2025,4.490571551,4570557.103,2025,4570557.103,31.77466824,40.77131397,1,2257.065236,322.5753333,3.309300575,16459486.09,230755,569430,518006.5443,1169174563,3.333575269,7524.09685,0.02711936,61.21016468,1898237.765,4284446469,0.040428704,0.046619838,0.051137238
7/19/2017,713341,149,139523777,936401.1879,2.47146567,37914059427,15340718613,8.04525E+11,0.000790524,1.82117843,0.00049465,1.139555451,200.4784623,461854.4921,1862.5,4.130725245,4290755.134,1862.5,4290755.134,33.37242579,32.8689439,1,2303.761146,233.8735305,-12.93420729,16457461.09,253602,619356,493145.4848,1136089407,2.916874118,6719.781259,0.020966085,48.300852,1806583.486,4161936842,0.040395018,0.04698461,0.051291777
7/18/2017,809612,165,158315622,959488.6182,2.38737784,36461431635,15272585267,8.04525E+11,0.000855622,1.89584171,0.0004836,1.071534909,222.5747129,493169.0957,2062.5,4.57481079,4569976.736,2062.5,4569976.736,31.06191978,33.76851523,1,2215.746296,240.8833591,-8.172076779,16455598.59,260132,667155,529767.5969,1173830591,2.818870045,6245.900862,0.02150448,47.64847191,1880623.245,4166983990,0.040339418,0.047270917,0.051280069
7/17/2017,690739,148,140282816,947856.8649,2.06828413,31438586549,15200322892,8.04525E+11,0.000859783,1.64282913,0.00049359,0.943126866,199.590783,381367.997,1850,4.10398103,3534886.652,1850,3534886.652,34.17548695,32.70674002,1,1910.749542,224.9184719,-16.36458952,16453536.09,232141,572365,481442.6234,919916272.1,3.6723226,7016.888725,0.02229615,42.60235839,2101908.925,4016221515,0.038963304,0.040018816,0.047960098
7/16/2017,617297,163,137758209,845142.3865,2.15099029,32732820687,15217558578,8.04525E+11,0.000824068,1.639593152,0.00049324,0.981366675,169.2709949,336787.1897,2037.5,4.520433321,4053877.625,2037.5,4053877.625,38.26666377,28.49107547,1,1989.63319,188.2100863,-22.30857214,16451686.09,205409,499351,429922.143,855387365,2.931587457,5832.783704,0.02,39.7926638,1463891.128,2912606376,0.039300614,0.040070838,0.047782642
7/15/2017,624607,127,122638871,965660.4016,2.38532187,36433096850,15273870277,8.04525E+11,0.001738948,3.851465174,0.00054362,1.204023295,376.0926452,832979.482,1587.5,3.522491661,3516035.064,1587.5,3516035.064,40.30801039,29.66242784,1,2214.825237,198.6658798,-17.14762523,16449648.59,216276,527297,408098.7485,903867407.5,2.658579647,5888.289297,0.0204,45.18243484,1401861.072,3104877281,0.038392702,0.035313673,0.045587805
7/14/2017,647312,139,126079550,907047.1223,2.52053603,38549951539,15294346528,7.65213E+11,0.000933133,2.187020481,0.00060174,1.410321114,215.8608111,505921.2608,1737.5,3.855697619,4072245.38,1737.5,4072245.38,36.49066959,33.09267544,1,2343.738348,234.7637074,-8.861394501,16448061.09,231329,573586,450747.0341,1056433109,3.08488601,7230.165641,0.0219,51.32786983,1769447.427,4147121789,0.03810986,0.038535735,0.045151607
7/13/2017,675427,157,133336001,849273.8917,2.55810317,39058148036,15268402212,7.08659E+11,0.00085961,2.041475404,0.00055148,1.309702278,209.6631176,497926.0585,1962.5,4.355456683,4660714.298,1962.5,4660714.298,35.97213906,35.22110632,1,2374.886266,255.7377609,-13.14841679,16446323.59,243905,588247,457196.153,1085788865,2.913452861,6919.119188,0.0214,50.8225661,1713829.905,4070151105,0.038097598,0.038676542,0.045094367
7/12/2017,746872,177,156046024,881615.9548,2.50405773,38137226830,15230170777,7.08659E+11,0.000868459,2.014102505,0.0005,1.15958372,221.9712465,514788.4875,2212.5,4.910877932,5131157.962,2212.5,5131157.962,33.4587925,35.85520094,1,2319.167441,254.1581702,-10.24343732,16444361.09,255592,609891,491481.0089,1139826753,2.810026372,6516.92167,0.0221555,51.38231423,1713809.794,3974611874,0.038098384,0.04283607,0.045301727
7/11/2017,773747,173,154869909,895201.7861,2.50384431,38135375170,15230729428,7.08659E+11,0.000784942,1.820568779,0.0005,1.159683449,211.1941731,489836.774,2162.5,4.800543527,5015630.916,2162.5,5015630.916,31.37199414,35.20310489,1,2319.366897,255.8210593,-22.04923046,16442148.59,269057,673031,524102.7561,1215586583,2.976761073,6904.201094,0.022606935,52.43377669,2003452.482,4646741367,0.038118522,0.04311718,0.046435145
7/10/2017,778061,197,147850704,750511.1878,2.70298861,41201452779,15242925027,7.08659E+11,0.000815655,2.044173647,0.00054118,1.35629082,207.4513406,519908.9929,2462.5,5.467233943,6171451.538,2462.5,6171451.538,29.02904082,35.43774077,1,2506.173214,255.8285792,-19.91537199,16439986.09,254337,701962,566328.946,1419318435,2.877780436,7212.216244,0.012512,31.35723925,2020092.511,5062701739,0.039147984,0.041836089,0.045296051
7/9/2017,547682,138,103776270,752001.9565,2.75884662,41973120470,15214010134,7.08659E+11,0.000835419,2.133238021,0.00052694,1.345538212,155.0654975,395958.842,1725,3.830412753,4404777.423,1725,4404777.423,36.36184911,38.53440777,1,2553.494158,282.7692142,-11.02697958,16437523.59,185614,459218,452054.117,1154317547,2.768445913,7069.210467,0.01384089,35.34263176,1271320.195,3246308692,0.039105837,0.04174725,0.045349001
7/8/2017,630307,165,139746412,846947.9515,2.70213118,41020152571,15180666619,7.08659E+11,0.000849042,2.119022862,0.0005,1.247890461,184.9018228,461474.4419,2062.5,4.580322007,5147548.152,2062.5,5147548.152,41.94466333,39.6437887,1,2495.780922,283.4712034,-8.781293194,16435798.59,217777,534090,391844.8091,977958799,2.527456664,6307.978123,0.01677689,41.871442,1349889.329,3369028036,0.039102064,0.042058482,0.045333402
7/7/2017,733315,148,138686547,937071.2635,2.81997938,42780227415,15170404349,7.08659E+11,0.000982663,2.558065128,0.0006316,1.644178261,239.330639,623024.4362,1850,4.108925665,4815911.626,1850,4815911.626,28.28301415,38.94607063,1,2603.195474,288.8165353,-7.806049204,16433736.09,243553,655412,581046.1362,1512576672,2.607200265,6787.051929,0.01358606,35.3671699,1708790.34,4448315279,0.038939276,0.042712455,0.04641301
7/6/2017,637761,142,135790569,956271.6127,2.84373963,42856082492,15070325710,7.08659E+11,0.001094165,2.853698361,0.000678,1.768295116,250.8046131,654124.7383,1775,3.94279145,4629386.182,1775,4629386.182,31.05114255,41.20121577,1,2608.104891,283.9715608,-9.207722445,16431886.09,229220,558507,529187.809,1380177313,3.156816886,8233.30956,0.022993705,59.96999448,1763104.328,4598361022,0.038937774,0.044598221,0.046669745
7/5/2017,649605,149,135967828,912535.7584,2.8450149,42714095056,15013663051,7.08659E+11,0.000954852,2.482370574,0.00063506,1.650993901,224.4226036,583441.4856,1862.5,4.13760136,4842024.597,1862.5,4842024.597,29.25335501,41.57535734,1,2599.74475,289.5447459,-2.818932484,16430111.09,235034,565304,561648.778,1460143462,3.476368107,9037.669734,0.02130215,55.38015262,1965204.796,5109030851,0.039955331,0.046036145,0.046732465
7/4/2017,718284,153,139416037,911215.9281,2.80928235,41923698241,14923276865,7.08659E+11,0.001148246,2.930241511,0.00072511,1.8504281,294.8042279,752318.9962,1912.5,4.249159586,4880561.213,1912.5,4880561.213,34.07754246,41.84754857,1,2551.927432,281.6916791,3.062652069,16428248.59,256743,652712,482084.3114,1230244179,2.36130892,6025.889008,0.02003624,51.13103048,1541254.668,3933170066,0.04111771,0.045952699,0.046756073
7/3/2017,660964,170,136297102,801747.6588,2.78156211,41375841127,14875037657,7.08659E+11,0.001117313,2.814368314,0.00072471,1.825451863,279.9561474,705173.7535,2125,4.721838124,5352603.398,2125,5352603.398,31.39863692,41.40695942,1,2518.872187,284.5605527,0.101634363,16426336.09,250562,586993,523154.433,1317759151,3.133578693,7893.084218,0.02488652,62.68596307,1839388.758,4633185184,0.041652153,0.046177147,0.046756614
7/2/2017,604820,188,147440408,784257.4894,2.67743218,39621211920,14798213099,7.08659E+11,0.001013388,2.444663354,0.000678,1.635584293,199.4479636,481141.5286,2350,5.222473062,5669060.601,2350,5669060.601,45.88102433,40.99659952,1,2412.366213,255.9712921,1.805385987,16424211.09,196813,484887,357973.9409,863564240.3,2.511008942,6057.473131,0.017,41.01022562,1217555.593,2937189974,0.041560626,0.045878955,0.046688065
7/1/2017,641147,164,143670698,876040.8415,2.72588433,40278096822,14776157747,7.1166E+11,0.00114225,2.801610422,0.00072393,1.775591845,251.5999867,617102.3228,2050,4.556426313,5028059.732,2050,5028059.732,37.31418068,39.31796624,1,2452.712064,252.9190015,-0.082498901,16421861.09,220267,526292,440097.0568,1079431361,2.65779592,6518.808118,0.02216091,54.35433131,1398776.731,3430796562,0.041544282,0.046407799,0.046590487
6/30/2017,715545,154,147254650,956199.026,2.82595621,41713594674,14760877944,7.11697E+11,0.001332279,3.384579223,0.00085428,2.170249673,354.9950992,901844.826,1925,4.27912962,4890352.836,1925,4890352.836,23.31750508,40.51543926,1,2540.443032,262.7257103,6.692189058,16419811.09,266457,648233,704183.8755,1788939020,2.908213926,7388.151802,0.02058877,52.30459728,1885200.238,4789243807,0.041472345,0.046986214,0.046385184
6/29/2017,628876,120,116467040,970558.6667,2.86924432,42075631476,14664359935,7.11697E+11,0.001487751,3.812796895,0.00087901,2.252720028,345.3397505,885034.041,1500,3.334777674,3844188.396,1500,3844188.396,29.00384253,42.27899859,1,2562.792264,294.1222954,17.06518438,16417886.09,232122,547049,566058.9998,1450691626,4.648051534,11911.99051,0.030168,77.31431703,2542711.943,6516442499,0.041459317,0.048113954,0.046328125
6/28/2017,738521,157,152246279,969721.5223,2.84730347,41539129270,14588936410,7.11697E+11,0.001380384,3.492849339,0.00087875,2.22354114,382.5845614,968071.137,1962.5,4.363399447,4965803.114,1962.5,4965803.114,26.12979314,43.28031318,1,2530.345536,294.6945818,12.95440861,16416386.09,277158,652630,628263.1479,1589722852,3.210347843,8123.289334,0.0274341,69.41775247,2095169.313,5301502318,0.041477665,0.048261966,0.046329293
6/27/2017,696698,131,129691539,990011.7481,2.74356976,39827383743,14516628799,7.11697E+11,0.001399886,3.396633351,0.00087874,2.132144025,365.5283131,886905.1242,1637.5,3.641233556,3973172.771,1637.5,3973172.771,28.56921792,43.11813328,1,2426.365051,285.565671,15.38024822,16414423.59,261113,656597,574549.2803,1394066294,3.057409222,7418.390882,0.02278397,55.28222854,2007485.723,4870893198,0.041395852,0.050029052,0.046157508
6/26/2017,705488,142,140180858,987189.1408,2.82682499,40994690835,14502026490,7.11697E+11,0.001431662,3.5759024,0.00087828,2.193705375,373.7982316,933646.6613,1775,3.947379782,4433468.871,1775,4433468.871,31.8699723,41.9513635,1,2497.728941,283.980637,20.13384151,16412786.09,261094,621331,514992.1669,1286310840,3.721775548,9295.9865,0.02704814,67.55892209,2312454.523,5775884588,0.04149491,0.053914122,0.046006851
6/25/2017,537762,122,114033999,934704.9098,2.90400456,42048114544,14479355543,7.11697E+11,0.0014473,3.708256497,0.0008353,2.140196596,268.3786384,687636.8352,1525,3.391777611,3907338.452,1525,3907338.452,38.01539351,43.52360385,1,2562.189149,272.5413154,11.02478427,16411011.09,185434,464224,431693.8372,1106081265,3.515089266,9006.323574,0.0194612,49.86327546,1631788.799,4180951555,0.041454518,0.053787716,0.045758194
6/24/2017,638287,146,137823322,943995.3562,3.04791142,44073754144,14460313340,7.11697E+11,0.001339615,3.598032957,0.00085756,2.303295081,295.3034391,793146.7871,1825,4.059389771,4901713.61,1825,4901713.61,43.55005924,44.60501052,1,2685.870471,282.1903543,11.66634909,16409486.09,220439,543725,376795.9534,1012025125,2.666901053,7162.950787,0.018,48.34566848,1450060.775,3894675417,0.041264457,0.053580667,0.045109438
6/23/2017,718091,160,151818975,948868.5938,3.05708883,44081601893,14419470387,7.11697E+11,0.001312064,3.525053738,0.00082984,2.229487573,345.5950584,928492.1046,2000,4.449141141,5373295.029,2000,5373295.029,35.87938724,47.49455543,1,2686.647514,327.5334212,11.5657264,16407661.09,263398,619408,457300.4824,1228605204,3.007165357,8079.193333,0.022,59.10624532,1862662.28,5004316984,0.041261713,0.054829836,0.045086743
6/22/2017,728948,139,137967217,992569.9065,3.01933029,43298826659,14340539938,7.11697E+11,0.001651755,4.359412029,0.00096403,2.544327085,441.855919,1166173.234,1737.5,3.865662568,4585716.533,1737.5,4585716.533,31.41625205,47.81837419,1,2639.261314,350.3701543,18.95317813,16405661.09,267507,639188,522203.0007,1378230178,3.148483297,8309.670164,0.02268556,59.8731209,2012472.742,5311441453,0.041326093,0.056554151,0.045092259
6/21/2017,755305,140,137630192,983072.8,3.14335911,44835639594,14263607210,7.11697E+11,0.001654012,4.520789239,0.00087623,2.394935105,462.5642749,1264292.96,1750,3.893885486,4783146.473,1750,4783146.473,30.42658189,47.53797941,1,2733.226556,293.3879306,27.19052347,16403923.59,279662,701278,539131.331,1473568071,3.417613412,9341.111737,0.02218177,60.62780283,2396697.098,6550716156,0.041440419,0.055983917,0.044708562
6/20/2017,745087,138,134262120,972913.913,3.00267325,42475761130,14145981796,7.11697E+11,0.001448446,3.750955992,0.00087606,2.268681957,394.8289021,1022465.592,1725,3.838668067,4467132.818,1725,4467132.818,31.21739108,49.80504038,1,2589.642213,277.7922266,33.98765904,16402173.59,272588,686535,525417.8208,1360644168,3.402286651,8810.705134,0.03,77.6892664,2335788.866,6048857449,0.041345217,0.055382707,0.04438691
6/19/2017,725338,151,148016659,980242.7748,2.9270235,41135838171,14053812079,7.11697E+11,0.001433013,3.594303223,0.00085579,2.146504637,384.3784733,964103.5477,1887.5,4.200723511,4734254.317,1887.5,4734254.317,30.58349376,47.70631176,1,2508.214207,237.408591,26.02159373,16400448.59,268231,637802,536251.637,1345033975,3.463117419,8686.240312,0.028288855,70.95450802,2208783.216,5540101443,0.041357428,0.055525661,0.044328964
6/18/2017,628753,145,135733339,936091.9931,3.11119804,43501370893,13982192841,7.11697E+11,0.00133351,3.537476781,0.00079611,2.111885072,279.297079,740906.8244,1812.5,4.034271643,4808119.096,1812.5,4808119.096,32.54799608,46.68211063,1,2652.755363,230.5038084,27.32922647,16398561.09,209445,508689,503827.0575,1336529929,3.040052734,8064.516195,0.01841673,48.85507928,1546441.385,4102330679,0.041094173,0.054423718,0.043425547
6/17/2017,659616,145,142932728,985742.9517,2.93825022,40604237515,13819189833,6.80804E+11,0.001320318,3.269582299,0.0008136,2.01476576,308.366947,763627.2938,1812.5,4.034717592,4488400.86,1812.5,4488400.86,32.72831926,49.73873676,1,2476.359095,252.7919949,38.57094269,16396748.59,233555,557571,500995.742,1240645362,2.818318313,6979.168189,0.021568,53.41011297,1571412.56,3891381786,0.040833053,0.053750924,0.042809911
6/16/2017,730161,148,145489533,983037.3851,2.86568817,39509939492,13787243131,6.7876E+11,0.001401347,3.377088536,0.00087194,2.101276665,379.7959733,915265.2891,1850,4.118649784,4458290.514,1850,4458290.514,24.39583272,46.92784836,1,2409.886764,221.5914923,35.93261083,16394936.09,271022,638526,672038.388,1619536416,3.878700212,9347.228303,0.02680072,64.5867004,2476650.932,5968448300,0.040804739,0.053771265,0.042766794
6/15/2017,797366,153,152140948,994385.281,2.91722726,40061824629,13732843212,6.7876E+11,0.001468179,3.587972369,0.0008823,2.156186313,430.9076758,1053062.714,1912.5,4.25827386,4673814.263,1912.5,4673814.263,24.13254812,46.38626185,1,2443.824451,245.8307448,36.28901325,16393086.09,293498,688645,679293.6251,1660074371,3.320026439,8113.561791,0.0292362,71.44814043,2286319.607,5587363760,0.040777329,0.053571533,0.042669039
6/14/2017,740847,140,135707946,969342.4714,3.22839162,44373166016,13744666454,6.7876E+11,0.001589446,4.302850171,0.000981,2.655702205,452.8396058,1225899.225,1750,3.896914375,4737491.192,1750,4737491.192,22.67826239,47.4492538,1,2707.137824,254.4197001,39.46694045,16391173.59,284904,661533,722770.2596,1956638708,3.654816732,9894.092616,0.03107518,84.12479517,2417781.877,6545268771,0.039955843,0.049854195,0.039967892
6/13/2017,768501,141,137776898,977141.1206,3.21011501,43684914922,13608520192,6.7876E+11,0.00163791,4.365739261,0.001,2.66543327,478.0338011,1274167.198,1762.5,3.925168547,4697826.138,1762.5,4697826.138,24.56761326,53.48132044,1,2665.43327,282.8486679,49.33419587,16389423.59,291856,716165,667115.0113,1778150546,3.363830155,8966.06481,0.029123635,77.62710567,2409057.423,6421181805,0.039955007,0.049862705,0.03999928
6/12/2017,726296,147,142237860,967604.4898,3.60738088,48740420216,13511304130,6.7876E+11,0.001526641,4.540557213,0.00094256,2.803375675,412.4158982,1226613.369,1837.5,4.092637114,5465119.253,1837.5,5465119.253,26.92149618,53.31846718,1,2974.214559,294.3590222,47.76181242,16387661.09,270146,640953,608720.295,1810464764,3.484395944,10363.34115,0.03091785,91.95631961,2233334.034,6642414599,0.038996986,0.044357036,0.03719408
6/11/2017,670073,146,138042915,945499.4178,3.61079618,47786433852,13234320489,6.7876E+11,0.001595874,4.654090455,0.0008853,2.581825054,359.1002714,1047254.126,1825,4.06525187,5322298.344,1825,5322298.344,37.97613213,60.74105151,1,2916.32786,390.262558,73.9707385,16385823.59,225018,558267,431476.8954,1258328091,2.97554356,8677.660581,0.019996,58.31489188,1661147.776,4844451539,0.038989568,0.047460098,0.037340063
6/10/2017,696034,141,136268255,966441.5248,3.50778605,45955023277,13100862676,6.7876E+11,0.001528598,4.287521212,0.0009492,2.662384756,386.3102604,1083550.936,1762.5,3.926468233,4943587.37,1762.5,4943587.37,32.64424388,59.71238565,1,2804.872267,398.0677384,56.9259786,16383998.59,252722,603460,501895.4844,1407752725,2.866726573,8040.801862,0.0223988,62.82577293,1729954.818,4852302292,0.038918149,0.047327372,0.037200577
6/9/2017,762294,151,147004442,973539.351,3.54106578,45912257692,12965660772,6.7876E+11,0.001607605,4.505416051,0.001017,2.850207127,451.7210172,1265976.856,1887.5,4.20539355,5289838.695,1887.5,5289838.695,32.20012554,58.88253791,1,2802.563547,385.9988216,57.22028589,16382236.09,280990,672490,508763.1125,1425840953,3.049878433,8547.478118,0.02617279,73.35090717,2051012.747,5748093559,0.03892854,0.04739891,0.037216684
6/8/2017,823165,165,160019214,969813.4182,3.4574048,44337672505,12823974938,6.7876E+11,0.001612579,4.364863853,0.000996,2.695932969,495.6341623,1341562.73,2062.5,4.595827102,5582692.518,2062.5,5582692.518,28.43843192,59.48273847,1,2706.760009,379.4717409,61.70083275,16380348.59,307355,736601,575993.3825,1559075853,2.667818141,7221.143456,0.0214579,58.08138559,1965117.511,5319101491,0.038873759,0.047276887,0.037142084
6/7/2017,877184,165,163700196,992122.4,3.69367838,47027655466,12731930243,6.7876E+11,0.001962085,5.633815053,0.00106659,3.06254432,664.0106049,1906601.324,2062.5,4.596405849,5922142.21,2062.5,5922142.21,29.33715689,58.38044504,1,2871.341677,366.6358775,59.2906719,16378286.09,338421,778157,558277.8916,1603006578,2.680363518,7696.23948,0.03062,87.92048216,2085743.634,5988882625,0.038557989,0.047455281,0.035995067
6/6/2017,802549,151,149746147,991696.3377,3.50146062,43975383002,12559153973,6.7876E+11,0.001708694,4.588387719,0.0010355,2.780647738,512.1365332,1375249.921,1887.5,4.206937552,5068539.455,1887.5,5068539.455,28.49135095,62.94080623,1,2685.318917,389.1755158,84.80225039,16376223.59,299724,728483,574778.7679,1543464298,2.605817135,6997.450046,0.029932805,80.3791275,1898293.484,5097523402,0.038298791,0.047534667,0.035395106
6/5/2017,767010,164,157916253,962903.9817,3.33191391,41345097667,12408813305,6.7876E+11,0.001650975,4.168702819,0.000989,2.497218901,477.5760162,1205876.496,2050,4.56965092,5176237.359,2050,5176237.359,27.8021795,59.85828437,1,2524.993834,365.6807186,69.79390195,16374336.09,289269,698666,588958.7216,1487117140,3.402499923,8591.291325,0.028090525,70.92840241,2377211.011,6002443145,0.03807972,0.046859881,0.035167928
6/4/2017,739511,161,158161528,982369.7391,3.39245331,41741993963,12304367999,6.30909E+11,0.001619098,4.127973235,0.00094319,2.404711905,439.7112655,1121066.715,2012.5,4.486621451,5130973.302,2012.5,5130973.302,31.58316554,57.18309713,1,2549.551952,338.436198,63.85659839,16372286.09,271578,691288,518386.4826,1321653268,2.649036339,6753.855767,0.014376,36.65235886,1831247.033,4668859445,0.038060208,0.04680176,0.035124506
6/3/2017,879242,192,188362022,981052.1979,3.32710453,40588847507,12199450658,5.95922E+11,0.001768926,4.385917571,0.000904,2.2413992,541.6610837,1343007.434,2400,5.351162856,5950617.346,2400,5950617.346,27.10406714,58.53793595,1,2479.423894,346.4094255,62.70472123,16370273.59,306209,780766,603978.4919,1497518704,3.051399628,7565.713148,0.01689274,41.8842632,2382429.082,5907051592,0.038071872,0.046758295,0.035130179
6/2/2017,723130,146,143379563,982051.8014,3.24888108,39281057400,12090641820,5.95922E+11,0.001795668,4.309401901,0.00101777,2.442533635,473.7529366,1136953.813,1825,4.069710071,4379794.928,1825,4379794.928,28.97845381,57.54435233,1,2399.887632,356.0726877,60.55717878,16367873.59,263831,654513,564829.0865,1355526339,3.256095676,7814.263742,0.02669606,64.06754422,2131156.949,5114537205,0.038024303,0.046822069,0.035151757
